Fecha;APBaseRadioMAC;IPAddress;MACAddress
2021-04-16 07:36:12;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-16 07:36:08;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:52:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:52:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:52:43;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:52:36;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:52:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:52:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:52:13;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:52:06;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:51:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:51:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:51:42;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:51:36;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:51:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:51:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:51:12;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:51:06;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:50:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:50:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:50:42;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:50:36;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:50:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:50:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:50:12;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:50:05;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:49:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:49:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:49:42;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:49:35;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:49:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:49:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:49:12;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:49:05;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:48:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:48:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:48:42;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:48:35;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:48:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:48:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:48:10;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:48:05;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:47:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:47:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:47:40;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:47:35;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:47:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:47:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:47:10;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:47:05;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:46:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:46:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:46:40;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:46:35;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:46:26;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:46:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:46:10;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:46:05;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:45:56;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:45:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:45:40;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:45:35;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:45:26;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:45:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:45:10;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:45:05;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:44:56;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:44:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:44:40;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:44:35;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:44:26;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:44:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:44:10;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:44:05;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:43:56;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:43:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:43:40;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:43:35;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:43:26;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:43:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:43:10;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:43:05;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:42:56;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:42:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:42:40;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:42:35;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:42:26;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:42:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:42:10;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:42:05;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:41:56;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:41:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:41:40;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:41:35;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:41:26;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:41:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:41:10;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:41:05;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:40:56;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:40:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:40:40;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:40:35;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:40:26;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:40:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:40:10;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:40:04;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:39:56;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:39:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:39:40;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:39:34;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:39:26;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:39:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:39:10;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:39:04;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:38:56;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:38:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:38:40;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:38:34;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:38:26;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:38:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:38:10;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:38:04;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:37:56;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:37:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:37:39;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:37:34;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:37:26;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:37:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:37:09;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:37:04;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:36:56;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:36:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:36:39;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:36:34;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:36:26;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:36:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:36:09;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:36:04;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:35:56;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:35:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:35:37;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:35:34;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:35:26;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:35:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:35:07;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:35:04;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:34:56;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:34:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:34:37;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-20 07:34:34;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-20 07:34:26;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-20 07:34:19;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-20 07:34:07;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 09:08:11;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 09:07:49;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 09:07:45;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 09:07:45;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 09:07:41;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 09:07:19;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 09:07:15;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 09:07:14;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 09:07:11;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 09:06:49;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 09:06:45;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 09:06:44;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 09:06:41;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 09:06:19;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 09:06:15;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 09:06:13;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 09:06:11;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 09:05:49;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 09:05:44;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 09:05:43;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 09:05:40;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 09:05:19;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 09:05:14;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 09:05:12;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 09:05:10;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 09:04:49;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 09:04:44;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 09:04:42;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 09:04:40;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 09:04:19;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 09:04:14;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 09:04:12;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 09:04:10;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 09:03:49;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 09:03:44;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 09:03:42;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 09:03:40;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 09:03:19;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 09:03:14;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 09:03:11;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 09:03:10;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 09:02:49;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 09:02:44;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 09:02:41;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 09:02:40;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 09:02:19;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 09:02:13;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 09:02:10;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 09:02:10;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 09:01:49;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 09:01:43;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 09:01:40;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 09:01:40;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 09:01:19;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 09:01:13;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 09:01:10;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 09:01:10;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 09:00:49;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 09:00:43;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 09:00:40;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 09:00:40;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 09:00:19;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 09:00:12;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 09:00:10;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 09:00:10;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 08:59:48;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 08:59:42;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 08:59:40;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 08:59:40;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 08:59:18;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 08:59:11;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 08:59:10;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 08:59:10;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 08:58:48;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 08:58:41;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 08:58:40;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 08:58:40;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 08:58:18;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 08:58:11;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 08:58:10;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 08:58:10;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 08:57:47;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 08:57:41;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 08:57:40;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 08:57:40;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 08:57:17;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 08:57:11;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 08:57:10;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 08:57:09;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 08:56:47;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 08:56:41;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 08:56:40;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 08:56:39;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 08:56:17;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 08:56:11;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 08:56:10;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 08:56:09;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 08:55:47;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 08:55:40;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 08:55:40;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 08:55:39;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 08:55:17;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 08:55:10;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 08:55:10;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 08:55:09;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 08:54:47;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 08:54:40;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 08:54:40;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 08:54:39;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 08:54:16;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 08:54:10;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 08:54:10;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 08:54:09;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 08:53:46;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-04-22 08:53:40;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-04-22 08:53:40;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-04-22 08:53:39;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-04-22 08:53:16;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
